"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Newfoundland and Labrador","2016A000210","Indoor walking/jogging tracks","Very good","Percentage","242","units","0","v1234816682","2.32.5","60.0","C","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor walking/jogging tracks","Physical condition unknown","Percentage","242","units","0","v1234816678","2.32.6","1.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fitness areas","Very poor","Percentage","242","units","0","v1234816623","2.33.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fitness areas","Poor","Percentage","242","units","0","v1234816621","2.33.2","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fitness areas","Fair","Percentage","242","units","0","v1234816619","2.33.3","8.1","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fitness areas","Good","Percentage","242","units","0","v1234816620","2.33.4","45.2","C","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fitness areas","Very good","Percentage","242","units","0","v1234816622","2.33.5","43.6","C","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fitness areas","Physical condition unknown","Percentage","242","units","0","v1234816618","2.33.6","3.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fields","Very poor","Percentage","242","units","0","v1001730488","2.24.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fields","Poor","Percentage","242","units","0","v1001730501","2.24.2","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fields","Fair","Percentage","242","units","0","v1001730514","2.24.3","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fields","Good","Percentage","242","units","0","v1001730527","2.24.4","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fields","Very good","Percentage","242","units","0","v1001730540","2.24.5","100.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor fields","Physical condition unknown","Percentage","242","units","0","v1001730553","2.24.6","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor speciality areas","Very poor","Percentage","242","units","0","v1234816671","2.34.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor speciality areas","Poor","Percentage","242","units","0","v1234816669","2.34.2","0.6","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor speciality areas","Fair","Percentage","242","units","0","v1234816667","2.34.3","19.6","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor speciality areas","Good","Percentage","242","units","0","v1234816668","2.34.4","43.9","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor speciality areas","Very good","Percentage","242","units","0","v1234816670","2.34.5","35.6","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor speciality areas","Physical condition unknown","Percentage","242","units","0","v1234816666","2.34.6","0.2","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Playgrounds","Very poor","Percentage","242","units","0","v1234816647","2.35.1","0.2","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Playgrounds","Poor","Percentage","242","units","0","v1234816645","2.35.2","2.1","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Playgrounds","Fair","Percentage","242","units","0","v1234816643","2.35.3","11.7","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Playgrounds","Good","Percentage","242","units","0","v1234816644","2.35.4","62.5","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Playgrounds","Very good","Percentage","242","units","0","v1234816646","2.35.5","22.4","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Playgrounds","Physical condition unknown","Percentage","242","units","0","v1234816642","2.35.6","1.1","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor tennis and/or pickleball courts","Very poor","Percentage","242","units","0","v1001730404","2.23.1","1.9","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor tennis and/or pickleball courts","Poor","Percentage","242","units","0","v1001730418","2.23.2","8.3","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor tennis and/or pickleball courts","Fair","Percentage","242","units","0","v1001730432","2.23.3","16.6","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor tennis and/or pickleball courts","Good","Percentage","242","units","0","v1001730446","2.23.4","47.9","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor tennis and/or pickleball courts","Very good","Percentage","242","units","0","v1001730460","2.23.5","24.6","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Outdoor tennis and/or pickleball courts","Physical condition unknown","Percentage","242","units","0","v1001730474","2.23.6","0.7","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Ball diamonds","Very poor","Percentage","242","units","0","v1234816605","2.36.1","0.6","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Ball diamonds","Poor","Percentage","242","units","0","v1234816603","2.36.2","3.9","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Ball diamonds","Fair","Percentage","242","units","0","v1234816601","2.36.3","20.7","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Ball diamonds","Good","Percentage","242","units","0","v1234816602","2.36.4","52.8","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Ball diamonds","Very good","Percentage","242","units","0","v1234816604","2.36.5","20.9","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Ball diamonds","Physical condition unknown","Percentage","242","units","0","v1234816600","2.36.6","1.2","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Rectangular sports fields (natural turf)","Very poor","Percentage","242","units","0","v1234816617","2.37.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Rectangular sports fields (natural turf)","Poor","Percentage","242","units","0","v1234816615","2.37.2","2.8","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Rectangular sports fields (natural turf)","Fair","Percentage","242","units","0","v1234816613","2.37.3","22.2","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Rectangular sports fields (natural turf)","Good","Percentage","242","units","0","v1234816614","2.37.4","48.1","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Rectangular sports fields (natural turf)","Very good","Percentage","242","units","0","v1234816616","2.37.5","26.9","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Rectangular sports fields (natural turf)","Physical condition unknown","Percentage","242","units","0","v1234816612","2.37.6","0.0","A","","","1"
